frame,total_ms,event_ms,render_ms,swap_ms,gpu_ms,estimated_ticks,jit_runs,svc_calls,import_calls,jni_calls,gl_calls,draw_calls,draw_vertices,buffer_upload_bytes,texture_upload_bytes,allocation_calls,free_calls,reallocation_calls,live_heap_bytes,scene_hint,top_imports,top_gl
1938,16.7321,0.4148,4.6368,11.6797,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1939,16.6236,0.7923,4.5983,11.2322,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1940,16.6452,1.0503,4.3227,11.2714,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1941,16.7120,0.5137,4.7245,11.4730,0.6728,2868224,2801,2801,2800,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1942,16.6171,0.6714,4.4544,11.4901,0.6912,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1943,16.6232,0.0022,4.4528,12.1676,0.6830,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1944,16.6537,0.0022,4.7325,11.9184,0.7025,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1945,16.7243,0.0022,4.8207,11.9008,0.6830,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1946,16.6489,0.0023,4.7704,11.8755,0.7035,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1947,16.6266,0.0673,4.7166,11.8418,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1948,16.6905,0.8062,6.9505,8.9328,0.6748,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1949,16.6131,0.6852,5.2047,10.7222,0.6820,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1950,16.7700,0.5698,6.5168,9.6826,0.6912,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1951,16.5713,1.9496,5.4361,9.1844,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1952,16.6366,0.0449,4.3454,12.2456,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1953,16.6979,0.6634,4.7304,11.3020,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1954,16.7092,0.6267,5.4844,10.5970,0.6963,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1955,16.5819,0.0697,7.4122,9.0988,0.6851,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1956,16.6825,0.6776,4.8896,11.1140,0.6953,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1957,16.6456,1.0197,4.4827,11.1424,0.6922,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1958,16.5873,0.6171,4.4769,11.4925,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1959,16.7548,0.2172,6.8038,9.7327,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1960,16.5715,0.3272,5.4795,10.7636,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1961,16.6502,0.2070,4.3378,12.1046,0.6820,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1962,16.6773,0.2029,4.4867,11.9868,0.6728,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1963,16.6501,0.6158,4.3004,11.7332,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1964,16.6319,0.0430,4.2979,12.2904,0.6912,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1965,16.6834,0.2336,4.3532,12.0958,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1966,16.6784,0.2013,4.2701,12.2060,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1967,16.6093,0.1961,4.4280,11.9843,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1968,16.7057,0.2008,4.2723,12.2319,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1969,16.6403,0.6735,4.5271,11.4389,0.6728,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1970,16.6560,0.1809,4.1883,12.2860,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1971,16.6886,0.2010,4.3006,12.1861,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1972,16.6699,0.2000,4.2543,12.2147,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1973,16.6369,0.0019,4.3123,12.3220,0.6830,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1974,16.6611,0.0019,4.3631,12.2955,0.6912,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1975,16.7071,0.0016,4.7402,11.9648,0.6820,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1976,16.6204,0.0019,4.3085,12.3090,0.6738,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1977,16.6521,0.0020,4.4184,12.2311,0.6830,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1978,16.6764,0.0018,4.3467,12.3273,0.6912,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1979,16.6144,0.0808,4.3702,12.1627,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1980,16.7038,0.2889,4.2712,12.1427,0.6963,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1981,16.7941,0.7509,6.1715,9.8708,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1982,16.6363,0.0836,6.5251,10.0262,0.6717,2868224,2801,2801,2800,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1983,16.6758,0.7307,6.8252,9.1187,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1984,16.6010,0.7143,7.1840,8.7004,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1985,16.6029,0.5693,5.2431,10.7893,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1986,16.7326,0.5656,7.0604,9.1056,0.6902,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1987,16.6784,1.6795,7.0126,7.9853,0.6830,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1988,16.5915,0.9204,4.7134,10.9569,0.6728,2868224,2801,2801,2800,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1989,16.7331,0.5412,7.0052,9.1860,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1990,16.6061,0.9712,5.0924,10.5415,0.6973,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1991,16.6992,0.0521,6.1965,10.4497,0.7229,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1992,16.6192,0.7512,6.0526,9.8139,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1993,16.6736,1.6232,4.5982,10.4514,0.6820,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1994,16.5721,0.4622,4.5585,11.5504,0.6912,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1995,16.7520,0.5762,6.8793,9.2951,0.6728,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1996,16.5937,1.6247,6.7988,8.1692,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1997,16.6701,0.2419,6.8101,9.6171,0.7383,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1998,16.7437,0.5723,7.1666,9.0036,0.6902,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
1999,16.6137,0.7067,5.1001,10.8059,0.6994,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2000,16.6317,1.2843,6.9328,8.4137,0.6922,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2001,16.6608,1.0195,6.6775,8.9627,0.7281,2868224,2801,2801,2800,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2002,16.7317,0.5376,4.7620,11.4309,0.7025,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2003,16.6163,0.8017,4.3564,11.4571,0.6912,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2004,16.6402,0.0885,4.4675,12.0834,0.7055,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2005,16.6632,0.0024,4.6680,11.9920,0.6851,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2006,16.6548,0.7201,4.7427,11.1910,0.6922,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2007,16.6706,0.7715,4.5779,11.3203,0.6840,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2008,16.6343,1.3274,4.6061,10.6998,0.6851,2869248,2802,2802,2801,0,1918,247,3690,6048,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2009,16.6383,0.0773,4.4706,12.0896,0.6871,2785280,2720,2720,2719,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2010,16.6997,0.5995,4.5970,11.5022,0.6943,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
2011,16.6584,1.2072,4.3572,11.0931,0.6840,2786304,2721,2721,2720,0,1917,247,3690,0,0,29,29,3,49649392,Response: 1~|~700355~|~2~|~Skystrike~|~3~|~48342~|~4~|~hinkik~|~5~|~8.05~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F700000%2F700355_Skystrike.mp3~|~16~|~~|~,,
